date,NVDA,AMD,INTC,MU,NBIS,GOOGL,RKLB,JOBY,ACHR,TSLA,COIN,HOOD,IBIT,IREN,CLSK,IONQ,RGTI,QBTS,SMR,SERV
4/26/2017 4:00,2.6005,13.41,36.93,26.79,20,44.457,10.43,13.4,9.48,20.678,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,42.15
4/27/2017 4:00,2.641,13.62,37.43,27.63,20,44.572,10.43,13.4,9.48,20.5753,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,38.63
4/28/2017 4:00,2.6075,13.3,36.15,27.67,20,46.226,10.43,13.4,9.48,20.938,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,38.1
5/1/2017 4:00,2.666,13.62,36.31,28.29,20,46.641,10.43,13.4,9.48,21.522,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,38.03
5/2/2017 4:00,2.587,10.32,36.97,27.77,20,46.8545,10.43,13.4,9.48,21.2593,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,37.94
5/3/2017 4:00,2.6063,10.39,36.98,28,20,47.4225,10.43,13.4,9.48,20.7347,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,37.8
5/4/2017 4:00,2.5963,10.1,36.85,27.79,20,47.736,10.43,13.4,9.48,19.6973,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,37.97
5/5/2017 4:00,2.5965,10.19,36.82,28.2,20,47.514,10.43,13.4,9.48,20.5567,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,38.03
5/8/2017 4:00,2.5692,10.04,36.54,28.06,20,47.9345,10.43,13.4,9.48,20.4793,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,37.35
5/9/2017 4:00,2.5735,10.18,36.37,28.81,20,47.8355,10.43,13.4,9.48,21.4173,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,37.33
5/10/2017 4:00,3.0323,10.79,36.01,29.32,20,47.742,10.43,13.4,9.48,21.6813,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,37.86
5/11/2017 4:00,3.1625,11.07,35.69,29.03,20,47.7945,10.43,13.4,9.48,21.54,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,37.75
5/12/2017 4:00,3.1973,11.26,35.53,28.93,20,47.757,10.43,13.4,9.48,21.654,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,37.29
5/15/2017 4:00,3.3578,11.42,35.63,28.83,20,47.961,10.43,13.4,9.48,21.0587,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,37.28
5/16/2017 4:00,3.4203,12.75,35.82,29.02,20,48.2305,10.43,13.4,9.48,21.134,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,37
5/17/2017 4:00,3.193,11.2,35.04,27,20,47.1085,10.43,13.4,9.48,20.4073,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,36.63
5/18/2017 4:00,3.3268,11.275,35.22,27.48,20,47.525,10.43,13.4,9.48,20.8707,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,36.45
5/19/2017 4:00,3.4,11.41,35.4,27.82,20,47.7325,10.43,13.4,9.48,20.722,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,36.69
5/22/2017 4:00,3.4725,11.04,35.77,28.06,20,48.2035,10.43,13.4,9.48,20.69,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,37.16
5/23/2017 4:00,3.4258,10.89,35.86,28.29,20,48.5275,10.43,13.4,9.48,20.2573,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,37.38
5/24/2017 4:00,3.4643,10.89,36.12,28.99,20,48.8805,10.43,13.4,9.48,20.6813,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,37.79
5/25/2017 4:00,3.4565,10.98,36.26,29.43,20,49.593,10.43,13.4,9.48,21.122,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,38.14
5/26/2017 4:00,3.546,11,36.26,29.76,20,49.6635,10.43,13.4,9.48,21.676,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,37.72
5/30/2017 4:00,3.6218,11.12,36.18,30.7,20,49.8085,10.43,13.4,9.48,22.34,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,37.74
5/31/2017 4:00,3.6088,11.19,36.11,30.77,20,49.3545,10.43,13.4,9.48,22.734,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,37.8
6/1/2017 4:00,3.609,10.93,36.12,30.76,20,49.4145,10.43,13.4,9.48,22.6913,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,38.75
6/2/2017 4:00,3.591,10.9,36.32,31.21,20,49.806,10.43,13.4,9.48,22.6567,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,39.12
6/5/2017 4:00,3.7003,11.24,36.34,31.21,20,50.194,10.43,13.4,9.48,23.1547,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,38.89
6/6/2017 4:00,3.6835,12.03,36.13,31.57,20,49.834,10.43,13.4,9.48,23.5233,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,39.09
6/7/2017 4:00,3.728,12.38,36.26,32.5,20,50.0795,10.43,13.4,9.48,23.9767,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,38.62
6/8/2017 4:00,3.9985,12.9,36.48,32.45,20,50.214,10.43,13.4,9.48,24.6667,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,38.2
6/9/2017 4:00,3.74,12.28,35.71,30.6,20,48.506,10.43,13.4,9.48,23.8213,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,38.04
6/12/2017 4:00,3.7493,12.09,35.73,31.2,20,48.0905,10.43,13.4,9.48,23.934,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,39.5
6/13/2017 4:00,3.785,11.96,35.88,31.54,20,48.525,10.43,13.4,9.48,25.0633,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,39.52
6/14/2017 4:00,3.793,11.77,35.53,31.06,20,48.3965,10.43,13.4,9.48,25.3773,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,39.88
6/15/2017 4:00,3.8093,11.5,35.31,30.56,20,48.009,10.43,13.4,9.48,25.0227,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,39.89
6/16/2017 4:00,3.7905,11.44,35.21,29.86,20,47.931,10.43,13.4,9.48,24.76,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,39.78
6/19/2017 4:00,3.933,11.93,35.51,31.2,20,48.761,10.43,13.4,9.48,24.6533,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,39.94
6/20/2017 4:00,3.9273,12.64,34.86,30.83,20,48.4495,10.43,13.4,9.48,24.816,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,39.35
6/21/2017 4:00,3.9868,13.98,34.58,32.01,20,48.9295,10.43,13.4,9.48,25.0933,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,39.65
6/22/2017 4:00,3.9593,14.38,34.36,31.89,20,48.831,10.43,13.4,9.48,25.5073,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,39.85
6/23/2017 4:00,3.8458,14.17,34.19,31.73,20,49.3045,10.43,13.4,9.48,25.5633,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,39.94
6/26/2017 4:00,3.8038,14.08,34.07,32.5,20,48.6045,10.43,13.4,9.48,25.166,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,39.43
6/27/2017 4:00,3.6645,13.4,33.65,31.66,20,47.4045,10.43,13.4,9.48,24.158,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,39.23
6/28/2017 4:00,3.7938,13.23,34.2,32.24,20,48.0505,10.43,13.4,9.48,24.7493,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,39.31
6/29/2017 4:00,3.667,12.6,33.54,31.47,20,46.891,10.43,13.4,9.48,24.05,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,39.15
6/30/2017 4:00,3.614,12.48,33.74,29.86,20,46.484,10.43,13.4,9.48,24.1073,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,39.19
7/3/2017 4:00,3.4833,12.15,33.46,29.14,20,45.973,10.43,13.4,9.48,23.508,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,39.28
7/5/2017 4:00,3.5763,13.19,34.34,30.51,20,46.613,10.43,13.4,9.48,21.806,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,39.23
7/6/2017 4:00,3.587,13.02,33.63,30.1,20,46.3845,10.43,13.4,9.48,20.5887,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,38.95
7/7/2017 4:00,3.669,13.36,33.88,30.2,20,47.0405,10.43,13.4,9.48,20.8813,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,39.29
7/10/2017 4:00,3.8425,13.81,33.65,30.5,20,47.55,10.43,13.4,9.48,21.07,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,39.14
7/11/2017 4:00,3.897,13.89,33.92,31.37,20,47.6765,10.43,13.4,9.48,21.8147,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,39.18
7/12/2017 4:00,4.0628,14.29,34.25,31.45,20,48.383,10.43,13.4,9.48,21.968,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,39.7
7/13/2017 4:00,4.0158,13.53,34.24,31.13,20,48.4425,10.43,13.4,9.48,21.5607,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,39.47
7/14/2017 4:00,4.1238,13.92,34.68,31.79,20,48.8455,10.43,13.4,9.48,21.852,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,39.55
7/17/2017 4:00,4.1063,13.8,34.47,31.72,20,48.798,10.43,13.4,9.48,21.3047,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,39.68
7/18/2017 4:00,4.149,13.48,34.53,31.9,20,49.3475,10.43,13.4,9.48,21.8827,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,39.31
7/19/2017 4:00,4.1275,13.55,34.56,31.82,20,49.6385,10.43,13.4,9.48,21.684,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,39.66
7/20/2017 4:00,4.1875,13.8,34.75,32,20,49.6095,10.43,13.4,9.48,21.9947,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,39.47
7/21/2017 4:00,4.2025,13.88,34.73,32.01,20,49.692,10.43,13.4,9.48,21.8933,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,39.49
7/24/2017 4:00,4.1537,14.16,34.5,31.67,20,49.9155,10.43,13.4,9.48,22.8347,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,39.18
7/25/2017 4:00,4.1338,14.11,34.67,29.9,20,48.4515,10.43,13.4,9.48,22.64,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,39.69
7/26/2017 4:00,4.1815,14.76,34.75,29.81,20,48.2655,10.43,13.4,9.48,22.9233,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,42.18
7/27/2017 4:00,4.0435,14.12,34.97,30.24,20,47.6255,10.43,13.4,9.48,22.2973,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,41.3
7/28/2017 4:00,4.1098,13.95,35.31,29.28,20,47.9165,10.43,13.4,9.48,22.338,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,40.39
7/31/2017 4:00,4.0628,13.61,35.47,28.12,20,47.275,10.43,13.4,9.48,21.5647,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,43.96
8/1/2017 4:00,4.1123,13.71,36.35,28.34,20,47.328,10.43,13.4,9.48,21.3047,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,43.99
8/2/2017 4:00,4.1098,13.37,36.64,28.63,20,47.382,10.43,13.4,9.48,21.726,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,44.2
8/3/2017 4:00,4.162,13.24,36.49,27.83,20,47.015,10.43,13.4,9.48,23.1393,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,44.8
8/4/2017 4:00,4.1803,13.12,36.3,27.92,20,47.2895,10.43,13.4,9.48,23.794,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,44.6
8/7/2017 4:00,4.3088,13.43,36.43,28.59,20,47.2875,10.43,13.4,9.48,23.678,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,44.79
8/8/2017 4:00,4.2575,13.11,36.41,28.84,20,47.2095,10.43,13.4,9.48,24.348,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,44.4
8/9/2017 4:00,4.3027,12.83,36.59,28.58,20,47.004,10.43,13.4,9.48,24.2353,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,44.55
8/10/2017 4:00,4.1185,12.12,36.14,27.49,20,46.1795,10.43,13.4,9.48,23.6933,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,44.24
8/11/2017 4:00,3.899,12.23,35.87,28.01,20,46.5045,10.43,13.4,9.48,23.858,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,44.2
8/14/2017 4:00,4.21,12.76,36.34,29.24,20,46.9465,10.43,13.4,9.48,24.2533,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,44.74
8/15/2017 4:00,4.1745,13.02,36,29.68,20,46.904,10.43,13.4,9.48,24.1553,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,44.58
8/16/2017 4:00,4.1288,12.63,35.81,30.69,20,47.2135,10.43,13.4,9.48,24.194,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,44.8
8/17/2017 4:00,4.0367,12.34,35.17,29.62,20,46.383,10.43,13.4,9.48,23.4613,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,44.62
8/18/2017 4:00,4.0375,12.37,35.01,30.38,20,46.309,10.43,13.4,9.48,23.164,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,44.6
8/21/2017 4:00,3.9788,12.05,34.92,29.56,20,46.0435,10.43,13.4,9.48,22.524,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,44.69
8/22/2017 4:00,4.0638,12.17,34.65,30.45,20,47.02,10.43,13.4,9.48,22.7567,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,45.35
8/23/2017 4:00,4.145,12.48,34.66,30.45,20,47.129,10.43,13.4,9.48,23.518,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,45.1
8/24/2017 4:00,4.1297,12.5,34.71,30.22,20,46.8445,10.43,13.4,9.48,23.5287,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,45.57
8/25/2017 4:00,4.0953,12.43,34.67,30.29,20,46.525,10.43,13.4,9.48,23.2033,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,45.89
8/28/2017 4:00,4.1243,12.23,34.65,31.08,20,46.4065,10.43,13.4,9.48,23.044,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,45.91
8/29/2017 4:00,4.1175,12.15,34.73,31.48,20,46.7875,10.43,13.4,9.48,23.1573,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,45.64
8/30/2017 4:00,4.142,12.67,34.89,31.61,20,47.1815,10.43,13.4,9.48,23.5453,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,46.1
8/31/2017 4:00,4.236,13,35.07,31.97,20,47.762,10.43,13.4,9.48,23.7267,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,47.12
9/1/2017 4:00,4.2615,13.19,35.09,32.6,20,47.5995,10.43,13.4,9.48,23.6933,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,46.78
9/5/2017 4:00,4.1478,12.92,35.02,32.07,20,47.074,10.43,13.4,9.48,23.306,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,47.02
9/6/2017 4:00,4.1453,12.86,35.76,32.25,20,47.101,10.43,13.4,9.48,22.9687,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,46.71
9/7/2017 4:00,4.1645,12.63,35.54,32.79,20,47.4945,10.43,13.4,9.48,23.374,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,46.42
9/8/2017 4:00,4.0923,12.25,35.19,32.45,20,47.0705,10.43,13.4,9.48,22.8933,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,46.5
9/11/2017 4:00,4.225,12.55,35.77,33.44,20,47.1645,10.43,13.4,9.48,24.246,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,46.89
9/12/2017 4:00,4.2402,12.3,36.09,34.29,20,47.3325,10.43,13.4,9.48,24.1833,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,47.22
9/13/2017 4:00,4.2593,12.22,36.33,34.59,20,47.522,10.43,13.4,9.48,24.4153,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,46.68
9/14/2017 4:00,4.235,12.26,36.48,34.58,20,47.0065,10.43,13.4,9.48,25.176,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,46.75
9/15/2017 4:00,4.5028,12.52,37,34.65,20,46.7645,10.43,13.4,9.48,25.3207,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,46.68
9/18/2017 4:00,4.6888,13.08,37,35.43,20,46.4875,10.43,13.4,9.48,25.6667,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,46.96
9/19/2017 4:00,4.6838,13.12,37.23,35.95,20,46.843,10.43,13.4,9.48,25.0067,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,47.06
9/20/2017 4:00,4.646,13.74,37.07,35.97,20,47.377,10.43,13.4,9.48,24.9273,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,48.33
9/21/2017 4:00,4.519,13.41,37.2,35.91,20,47.3775,10.43,13.4,9.48,24.432,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,47.84
9/22/2017 4:00,4.475,13.3,37.18,36.07,20,47.163,10.43,13.4,9.48,23.406,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,47.91
9/25/2017 4:00,4.275,12.61,37.16,34.87,20,46.714,10.43,13.4,9.48,22.9993,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,47.89
9/26/2017 4:00,4.299,12.45,37.47,34.18,20,46.8715,10.43,13.4,9.48,23.0167,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,47.82
9/27/2017 4:00,4.3933,12.74,37.54,37.09,20,47.995,10.43,13.4,9.48,22.7313,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,47.81
9/28/2017 4:00,4.392,12.74,37.83,37.96,20,48.2405,10.43,13.4,9.48,22.64,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,47.26
9/29/2017 4:00,4.4693,12.75,38.08,39.33,20,48.686,10.43,13.4,9.48,22.74,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,46.73
10/2/2017 4:00,4.475,12.71,39.04,40.01,20,48.3735,10.43,13.4,9.48,22.7687,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,46.74
10/3/2017 4:00,4.4843,13.42,39.38,40.37,20,48.604,10.43,13.4,9.48,23.2093,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,46.69
10/4/2017 4:00,4.5218,13.31,39.34,39.56,20,48.339,10.43,13.4,9.48,23.6673,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,47.17
10/5/2017 4:00,4.5193,13.34,39.53,39.37,20,49.2595,10.43,13.4,9.48,23.6887,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,47.47
10/6/2017 4:00,4.5325,13.23,39.63,39.67,20,49.682,10.43,13.4,9.48,23.792,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,47.31
10/9/2017 4:00,4.6348,13.47,39.86,40.96,20,49.6155,10.43,13.4,9.48,22.8627,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,47.23
10/10/2017 4:00,4.7233,13.7,39.65,41.98,20,49.39,10.43,13.4,9.48,23.706,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,47.52
10/11/2017 4:00,4.7735,13.88,39.3,41.61,20,50.2825,10.43,13.4,9.48,23.64,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,47.35
10/12/2017 4:00,4.7758,14.2,39.19,40.58,20,50.2825,10.43,13.4,9.48,23.712,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,47.21
10/13/2017 4:00,4.8648,14.22,39.67,40.4,20,50.3935,10.43,13.4,9.48,23.7047,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,47.15
10/16/2017 4:00,4.9483,14.26,39.76,41.49,20,50.4675,10.43,13.4,9.48,23.3733,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,46.56
10/17/2017 4:00,4.9438,14.16,39.79,40.39,20,50.55,10.43,13.4,9.48,23.7167,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,46.41
10/18/2017 4:00,4.9395,14.07,40.25,41.65,20,50.637,10.43,13.4,9.48,23.9767,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,46.76
10/19/2017 4:00,4.945,13.95,40.09,41.31,20,50.092,10.43,13.4,9.48,23.454,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,46.91
10/20/2017 4:00,4.9225,13.81,40.43,41.5,20,50.2535,10.43,13.4,9.48,23.0067,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,47.16
10/23/2017 4:00,4.9155,14.1,40.83,41.56,20,49.277,10.43,13.4,9.48,22.468,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,46.71
10/24/2017 4:00,4.967,14.25,40.95,41.6,20,49.4245,10.43,13.4,9.48,22.4893,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,45.45
10/25/2017 4:00,4.8415,12.33,40.78,41.06,20,49.573,10.43,13.4,9.48,21.7227,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,44.62
10/26/2017 4:00,4.8923,12.005,41.35,40.6,20,49.571,10.43,13.4,9.48,21.7447,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,45.09
10/27/2017 4:00,5.0465,11.84,44.4,40.85,20,51.6835,10.43,13.4,9.48,21.3913,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,45.19
10/30/2017 4:00,5.096,10.89,44.37,41.65,20,51.6565,10.43,13.4,9.48,21.3387,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,44.25
10/31/2017 4:00,5.1703,10.985,45.49,44.31,20,51.652,10.43,13.4,9.48,22.102,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,47.11
11/1/2017 4:00,5.18,10.8,46.71,44.38,20,52.1298,10.43,13.4,9.48,21.4053,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,47.16
11/2/2017 4:00,5.1485,10.85,47.1,44.34,20,52.1485,10.43,13.4,9.48,19.9507,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,46.99
11/3/2017 4:00,5.2173,11.12,46.34,43.71,20,52.4995,10.43,13.4,9.48,20.406,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,47.18
11/6/2017 5:00,5.2408,11.93,46.7,43.25,20,52.134,10.43,13.4,9.48,20.1853,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,47.23
11/7/2017 5:00,5.3008,12.05,46.78,43.95,20,52.6195,10.43,13.4,9.48,20.4033,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,47.26
11/8/2017 5:00,5.229,11.71,46.7,44.09,20,52.9145,10.43,13.4,9.48,20.2927,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,46.82
11/9/2017 5:00,5.133,11.12,46.3,43.5,20,52.386,10.43,13.4,9.48,20.1993,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,47.17
11/10/2017 5:00,5.4035,11.26,45.58,44.78,20,52.2075,10.43,13.4,9.48,20.1993,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,46.91
11/13/2017 5:00,5.3158,11.09,45.75,45.6,20,52.06,10.43,13.4,9.48,21.0267,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,46.89
11/14/2017 5:00,5.3545,11.12,45.86,45.8,20,52.082,10.43,13.4,9.48,20.58,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,46.75
11/15/2017 5:00,5.2495,11.07,45.46,45.36,20,51.8205,10.43,13.4,9.48,20.7533,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,46.31
11/16/2017 5:00,5.2903,11.25,45.65,46.18,20,52.4235,10.43,13.4,9.48,20.8333,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,46.66
11/17/2017 5:00,5.284,11.38,44.63,46.16,20,51.7945,10.43,13.4,9.48,21.0033,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,46.44
11/20/2017 5:00,5.352,11.34,44.62,47.64,20,51.733,10.43,13.4,9.48,20.5827,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,46.45
11/21/2017 5:00,5.4013,11.4,44.94,49.4,20,52.515,10.43,13.4,9.48,21.1873,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,47.37
11/22/2017 5:00,5.3733,11.37,44.65,49.14,20,52.596,10.43,13.4,9.48,20.84,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,47.16
11/24/2017 5:00,5.424,11.38,44.75,49.68,20,52.826,10.43,13.4,9.48,21.0367,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,46.57
11/27/2017 5:00,5.3535,11.55,44.49,48.05,20,53.6005,10.43,13.4,9.48,21.1207,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,46.99
11/28/2017 5:00,5.2678,11.17,44.73,47.93,20,53.1645,10.43,13.4,9.48,21.17,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,47.76
11/29/2017 5:00,4.9105,10.83,43.95,43.74,20,51.869,10.43,13.4,9.48,20.5027,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,48.51
11/30/2017 5:00,5.0178,10.89,44.84,42.39,20,51.8085,10.43,13.4,9.48,20.59,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,48.88
